title,metadataStatus,ingestStatus,status,project,sqlVolume,libServerDirectory,primaryIslandoraLocation,secondaryIslandoraLocation,pid,essss,images,ingestDate,latestMetadataUpdate,modified,lastModifiedBadFormat,notes
"Libro 12 de Entierros de Pardos y Morenos, 1881-1888",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Cardenas\Libro 12 Entierros P y M Ascenso Cardenas,ESSSS/Cuba/Matanzas/Cárdenas/Iglesia de Ascenso de la Purísima Concepción,,essss:269691,269691,250,02/05/18,,2018-02-05T00:00:00Z,02/05/18,
"Libro 21 de Bautismos de Pardos y Morenos, 1860-1864",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Cardenas\Libro 21 Bautismos P y M Ascenso Cardenas,ESSSS/Cuba/Matanzas/Cárdenas/Iglesia de Ascenso de la Purísima Concepción,,essss:269942,269942,318,02/05/18,,2018-02-05T00:00:00Z,02/05/18,no pdf
"Libro 25 de Bautismos de Pardos y Morenos, 1881-1887",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Cardenas\Libro Bautismo 25 P y M Ascenso Cardenas,ESSSS/Cuba/Matanzas/Cárdenas/Iglesia de Ascenso de la Purísima Concepción,,essss:270687,270687,283,02/05/18,,2018-02-05T00:00:00Z,02/05/18,
"Libro 28C de Bautismos, 1894",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Cardenas\Libro Bautismo 28C P y M Ascenso Cardenas,ESSSS/Cuba/Matanzas/Cárdenas/Iglesia de Ascenso de la Purísima Concepción,,essss:269633,269633,57,02/05/18,,2018-02-05T00:00:00Z,02/05/18,are pages missing or out of order?
"Libro 20C de Bautismos de Pardos y Morenos, 1856-1860",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Cardenas\Libro Bautismos 20C P y M Ascenso Cardenas,ESSSS/Cuba/Matanzas/Cárdenas/Iglesia de Ascenso de la Purísima Concepción,,essss:270971,270971,217,02/05/18,,2018-02-05T00:00:00Z,02/05/18,
"Libro 9 de Entierros de Pardos y Morenos, 1862-1870",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Cardenas\Libro Entierros 9 P y M Ascenso Cardenas,ESSSS/Cuba/Matanzas/Cárdenas/Iglesia de Ascenso de la Purísima Concepción,,essss:270261,270261,280,02/05/18,,2018-02-05T00:00:00Z,02/05/18,no pdf
"Libro de Entierros de Personas No Bautizados, 1867-1898",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Cardenas\Libro Entierros no Bautizados Ascenso Cardenas,ESSSS/Cuba/Matanzas/Cárdenas/Iglesia de Ascenso de la Purísima Concepción,,essss:270542,270542,144,02/05/18,,2018-02-05T00:00:00Z,02/05/18,
"Libro 7 de Entierros de Pardos y Morenos, 1822-1842",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Lagunillas\Libro 7 Entierros P y M Lagunillas,ESSSS/Cuba/Matanzas/Lagunillas/Parroquia de Ingreso de San Juan Bautista,,essss:306234,306234,122,03/12/18,,2018-03-12T00:00:00Z,03/12/18,no pdf
"Libro 1C de bautizos de color y asiáticos, 1864-1876",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Lagunillas\Libro Bautismos 1 P y M Lagunillas,ESSSS/Cuba/Matanzas/Lagunillas/Parroquia de Ingreso de San Juan Bautista,,essss:305925,305925,308,03/12/18,,2018-03-12T00:00:00Z,03/12/18,no pdf
"Libro 11 de Entierros de Color y Asiáticos, 1864-1878",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Lagunillas\Libro Entierros 11 P y Asiaticos Lagunillas,ESSSS/Cuba/Matanzas/Lagunillas/Parroquia de Ingreso de San Juan Bautista,,essss:306357,306357,304,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Libro 13C de Bautismos de Yndios, Pardos y Morenos, 1836-1839",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Limonar\Libro 13 Bautismos P y M Limonar,ESSSS/Cuba/Matanzas/Limonar/Iglesia Parroquial de San Cipriano Obispo y Purísima Concepción de Limonar,,essss:391503,391503,332,05/24/18,,2018-05-24T00:00:00Z,05/24/18,
"Libro 4 de Bautismos de Yndios, Pardos y Morenos, 1808-1813",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Limonar\Libro 4 Bautismos P y M Guamacaro,ESSSS/Cuba/Matanzas/Limonar/Iglesia Parroquial de San Cipriano Obispo y Purísima Concepción de Limonar,,essss:387711,387711,133,05/21/18,,2018-05-21T00:00:00Z,05/21/18,
"Libro 8 de Bautismos de Yndios, Pardos y Morenos, 1823-1825",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Limonar\Libro 8 Bautismos P y M Limonar,ESSSS/Cuba/Matanzas/Limonar/Iglesia Parroquial de San Cipriano Obispo y Purísima Concepción de Limonar,,essss:389228,389228,189,05/21/18,,2018-05-21T00:00:00Z,05/21/18,
"Libro 9 de Bautismos de Yndios, Pardos y Morenos, 1825-1827",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Limonar\Libro 9 Bautismos P y M Limonar,ESSSS/Cuba/Matanzas/Limonar/Iglesia Parroquial de San Cipriano Obispo y Purísima Concepción de Limonar,,essss:388843,388843,188,05/21/18,,2018-05-21T00:00:00Z,05/21/18,
"Libro 11 de Bautismos de Yndios, Pardos y Morenos, 1830-1833",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Limonar\Libro Bautismos 11 Pardos y Morenos Limonar,ESSSS/Cuba/Matanzas/Limonar/Iglesia Parroquial de San Cipriano Obispo y Purísima Concepción de Limonar,,essss:391239,391239,263,05/24/18,,2018-05-24T00:00:00Z,05/24/18,
Libro Bautismos 17 P y M Guamacaro,Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Limonar\Libro Bautismos 17 P y M Guamacaro,ESSSS/Cuba/Matanzas/Limonar/Iglesia Parroquial de San Cipriano Obispo y Purísima Concepción de Limonar,,essss:388045,388045,202,05/14/18,,2018-05-14T00:00:00Z,05/14/18,blurry
"Libro 5 de Bautismos de Yndios, Pardos y Morenos, 1813-1817",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Limonar\Libro Bautismos 5 Pardos y Morenos Guamacaro,ESSSS/Cuba/Matanzas/Limonar/Iglesia Parroquial de San Cipriano Obispo y Purísima Concepción de Limonar,,essss:389032,389032,195,05/14/18,,2018-05-14T00:00:00Z,05/14/18,blurry
"Libro 6 de Bautismos de Yndios, Pardos y Morenos, 1817-1820",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Limonar\Libro Bautismos 6 Pardos y Morenos Guamacaro,ESSSS/Cuba/Matanzas/Limonar/Iglesia Parroquial de San Cipriano Obispo y Purísima Concepción de Limonar,,essss:388248,388248,389,05/14/18,,2018-05-14T00:00:00Z,05/14/18,blurry
"Libro 4 de Entierros de Pardos y Morenos, 1820-1832",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Limonar\Libro Entierros 4C P y M Limonar,ESSSS/Cuba/Matanzas/Limonar/Iglesia Parroquial de San Cipriano Obispo y Purísima Concepción de Limonar,,essss:391028,391028,210,05/24/18,,2018-05-24T00:00:00Z,05/24/18,
"Libro 6 de Entierros de Yndios, Pardos y Morenos, 1846-1854",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Limonar\Libro Entierros 6 P y M Guamacaro,ESSSS/Cuba/Matanzas/Limonar/Iglesia Parroquial de San Cipriano Obispo y Purísima Concepción de Limonar,,essss:387845,387845,199,05/14/18,,2018-05-14T00:00:00Z,05/14/18,
"Libro 4C de Matrimonios de Pardos y Morenos, 1821-1887",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Limonar\Libro Matrimonio 4C P y M Guamacaro,ESSSS/Cuba/Matanzas/Limonar/Iglesia Parroquial de San Cipriano Obispo y Purísima Concepción de Limonar,,essss:388638,388638,204,05/14/18,,2018-05-14T00:00:00Z,05/14/18,
"Libro 1 de Entierros de Pardos y Morenos, 1832-1837 ",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia San Juan Bautista S. Rafael y S. Vicente. Pueblo Nuevo. Matanzas\Pueblo Nuevo Libro 1 Bautismos P y M 1832-57,ESSSS/Cuba/Matanzas/Matanzas/Iglesia de San Juan Bautista de Pueblo Nuevo,,essss:324571,324571,318,03/19/18,,2018-03-19T00:00:00Z,03/19/18,no pdf; blurry
"Libro 1 de Matrimonios de Pardos y Morenos, 1833-1912",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia San Juan Bautista S. Rafael y S. Vicente. Pueblo Nuevo. Matanzas\Pueblo Nuevo Libro 1 Matrimonios P y M,ESSSS/Cuba/Matanzas/Matanzas/Iglesia de San Juan Bautista de Pueblo Nuevo,,essss:326363,326363,155,03/19/18,,2018-03-19T00:00:00Z,03/19/18,blurry
"Libro 2 de Bautismos de Pardos y Morenos, 1851-1853",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia San Juan Bautista S. Rafael y S. Vicente. Pueblo Nuevo. Matanzas\Pueblo Nuevo Libro 2 Bautismos P y M 1841-53,ESSSS/Cuba/Matanzas/Matanzas/Iglesia de San Juan Bautista de Pueblo Nuevo,,essss:324890,324890,301,03/19/18,,2018-03-19T00:00:00Z,03/19/18,no pdf
"Libro 2 de Entierros de Pardos y Morenos, 1857-1872",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia San Juan Bautista S. Rafael y S. Vicente. Pueblo Nuevo. Matanzas\Pueblo Nuevo Libro 2 Entierros P y M,ESSSS/Cuba/Matanzas/Matanzas/Iglesia de San Juan Bautista de Pueblo Nuevo,,essss:325192,325192,408,03/19/18,,2018-03-19T00:00:00Z,03/19/18,no pdf
"Libro 3 de Bautismos de Pardos y Morenos, 1853-1865",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia San Juan Bautista S. Rafael y S. Vicente. Pueblo Nuevo. Matanzas\Pueblo Nuevo Libro 3 Bautismos P y M 1853-65,ESSSS/Cuba/Matanzas/Matanzas/Iglesia de San Juan Bautista de Pueblo Nuevo,,essss:325601,325601,442,03/19/18,,2018-03-19T00:00:00Z,03/19/18,no pdf; blurry
"Libro 3 de Entierros de Pardos y Morenos, 1872-1874",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia San Juan Bautista S. Rafael y S. Vicente. Pueblo Nuevo. Matanzas\Pueblo Nuevo Libro 3 Entierros P y M,ESSSS/Cuba/Matanzas/Matanzas/Iglesia de San Juan Bautista de Pueblo Nuevo,,essss:306662,306662,331,03/19/18,,2018-03-19T00:00:00Z,03/19/18,
"Libro 4 de Bautismos de Pardos y Morenos, 1865-1871",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia San Juan Bautista S. Rafael y S. Vicente. Pueblo Nuevo. Matanzas\Pueblo Nuevo Libro 4 Bautismos P y M 1865-71,ESSSS/Cuba/Matanzas/Matanzas/Iglesia de San Juan Bautista de Pueblo Nuevo,,essss:326519,326519,281,03/21/18,,2018-03-21T00:00:00Z,03/21/18,
"Libro 4 de Entierros de Pardos y Morenos, 1884-1897",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia San Juan Bautista S. Rafael y S. Vicente. Pueblo Nuevo. Matanzas\Pueblo Nuevo Libro 4 Entierros P y M,ESSSS/Cuba/Matanzas/Matanzas/Iglesia de San Juan Bautista de Pueblo Nuevo,,essss:327049,327049,349,03/21/18,,2018-03-21T00:00:00Z,03/21/18,entire volume out of focus
"Libro 5 de Entierros de Pardos y Morenos, 1897-1899",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia San Juan Bautista S. Rafael y S. Vicente. Pueblo Nuevo. Matanzas\Pueblo Nuevo Libro 5 Entierros P y M,ESSSS/Cuba/Matanzas/Matanzas/Iglesia de San Juan Bautista de Pueblo Nuevo,,essss:326801,326801,247,03/21/18,,2018-03-21T00:00:00Z,03/21/18,several good church pictures and pictures of Oscar and church people here at the end of the volume. missing first page. 
"Libro 6 de Bautismos de Pardos y Morenos, 1885-1893",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia San Juan Bautista S. Rafael y S. Vicente. Pueblo Nuevo. Matanzas\Pueblo Nuevo Libro 6 Bautismos P y M 1885-93,ESSSS/Cuba/Matanzas/Matanzas/Iglesia de San Juan Bautista de Pueblo Nuevo,,essss:327399,327399,293,03/21/18,,2018-03-21T00:00:00Z,03/21/18,
"Libro 7 de Bautismos de Pardos y Morenos, 1893-1896",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia San Juan Bautista S. Rafael y S. Vicente. Pueblo Nuevo. Matanzas\Pueblo Nuevo Libro 7 Bautismos P y M 1893-1906,ESSSS/Cuba/Matanzas/Matanzas/Iglesia de San Juan Bautista de Pueblo Nuevo,,essss:327693,327693,476,03/21/18,,2018-03-21T00:00:00Z,03/21/18,
Libro 1 Bautismos P y M Versalles,Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia San Pedro. Versalles. Matanzas\Libro 1 Bautismos P y M Versalles,ESSSS/Cuba/Matanzas/Matanzas/Iglesia de San Pedro Apóstol,,essss:154082,154082,331,11/17/17,,2017-11-17T00:00:00Z,11/17/17,
Libro 1 Defunciones P y M Versalles,Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia San Pedro. Versalles. Matanzas\Libro 1 Defunciones P y M Versalles,ESSSS/Cuba/Matanzas/Matanzas/Iglesia de San Pedro Apóstol,,essss:154441,154441,309,11/17/17,,2017-11-17T00:00:00Z,11/17/17,
Libro 1 Matrimonios P y M Versalles,Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia San Pedro. Versalles. Matanzas\Libro 1 Matrimonios P y M Versalles,ESSSS/Cuba/Matanzas/Matanzas/Iglesia de San Pedro Apóstol,,essss:154414,154414,26,11/17/17,,2017-11-17T00:00:00Z,11/17/17,pdf in n_o
Libro 2 Defunciones P y M Versalles,Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia San Pedro. Versalles. Matanzas\Libro 2 Defunciones P y M Versalles,ESSSS/Cuba/Matanzas/Matanzas/Iglesia de San Pedro Apóstol,,essss:154751,154751,336,11/17/17,,2017-11-17T00:00:00Z,11/17/17,
Libro 3 Defunciones P y M Versalles,Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia San Pedro. Versalles. Matanzas\Libro 3 Defunciones P y M Versalles,ESSSS/Cuba/Matanzas/Matanzas/Iglesia de San Pedro Apóstol,,essss:153874,153874,207,11/17/17,,2017-11-17T00:00:00Z,11/17/17,
"NUL, 1883 - 1921",Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NUdL\EAP503a_NOTARIA_UNICA_DE_LORICA_015,ESSSS/Colombia/Córdoba/Santa Cruz de Lorica/Notaría Unica de Lorica,,essss:539575,539575,301,09/19/18,,2018-09-19T00:00:00Z,09/19/18,
"NUL, 1854 - 1920",Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NUdL\EAP503a_NOTARIA_UNICA_DE_LORICA_016,ESSSS/Colombia/Córdoba/Santa Cruz de Lorica/Notaría Unica de Lorica,,essss:539321,539321,253,09/19/18,,2018-09-19T00:00:00Z,09/19/18,
"NUL, 1883 - 1920",Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NUdL\EAP503a_NOTARIA_UNICA_DE_LORICA_017,ESSSS/Colombia/Córdoba/Santa Cruz de Lorica/Notaría Unica de Lorica,,essss:539129,539129,191,09/19/18,,2018-09-19T00:00:00Z,09/19/18,
"NUL, 1885 - 1921",Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NUdL\EAP503a_NOTARIA_UNICA_DE_LORICA_018,ESSSS/Colombia/Córdoba/Santa Cruz de Lorica/Notaría Unica de Lorica,,essss:540651,540651,327,09/19/18,,2018-09-19T00:00:00Z,09/19/18,
"NUL, 1898 - 1925",Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NUdL\EAP503a_NOTARIA_UNICA_DE_LORICA_019,ESSSS/Colombia/Córdoba/Santa Cruz de Lorica/Notaría Unica de Lorica,,essss:540211,540211,439,09/19/18,,2018-09-19T00:00:00Z,09/19/18,
"NUL, 1881 - 1921",Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NUdL\EAP503a_NOTARIA_UNICA_DE_LORICA_020,ESSSS/Colombia/Córdoba/Santa Cruz de Lorica/Notaría Unica de Lorica,,essss:539877,539877,333,09/19/18,,2018-09-19T00:00:00Z,09/19/18,
Parroquía San Gerónimo de Montería. LIBRO DE BAUTISMO No. 2. 1808,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_001,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:540979,540979,413,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquía San Gerónimo de Montería. LIBRO DE BAUTISMO No. 3. 1832-1836,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_002,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:541393,541393,141,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquía San Gerónimo de Montería. LIBRO DE BAUTISMO No. 4. 1836-1844,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_003,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:541535,541535,231,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquía San Gerónimo de Montería. LIBRO DE BAUTISMO No. 5. 1844-1851,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_004,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:541767,541767,221,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquía San Gerónimo de Montería. LIBRO DE BAUTISMO No. 6. 1851-1858,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_005,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:542219,542219,229,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquía San Gerónimo de Montería. LIBRO DE BAUTISMO No. 7. 1859-1862,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_006,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:542449,542449,177,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquía San Gerónimo de Montería. LIBRO DE BAUTISMO No. 8. 1863-1869,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_007,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:541989,541989,229,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Gerónimo de Montería LIBRO DE BAUTISMO No. 9. 1870-1877,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_008,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:543377,543377,353,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Gerónimo de Montería LIBRO DE BAUTISMO No. 10. 1878-1882,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_009,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:543189,543189,187,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
